id,split_audio_path,no_point_text,SentenceId,ParagraphId
f2e346df4c1c4cedb3da6a4327ffa72b_1756369501786500000_58,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369501786500000_58.wav,它的竞争核心已经从硬件和集成的能力转向了数据模型场景这样深度融合的一个生态的能力了。,58,1756369501786500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369501786500000_59,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369501786500000_59.wav,在做教育家AI这个未来大的发展趋势之下，覆盖教育场景的多模态数据是训练的刚需。,59,1756369501786500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369501786500000_60,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369501786500000_60.wav,然后能做垂类模型，这是成为能做垂类模型的专业性，是构建做教育AI的一个核心的壁垒。,60,1756369501786500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369501786500000_61,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369501786500000_61.wav,垂类模型和算法的这个专精也在推进对整个行业进行一个分化。,61,1756369501786500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369501786500000_62,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369501786500000_62.wav,所以最后能具备终端平台模型这样整体能力的头部厂商，将会具备显著的这种优势。,62,1756369501786500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369558016500000_63,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369558016500000_63.wav,对于大模型在教育这个领域里面的应用，它的算法的准确度，如何实现这个算法的精准？,63,1756369558016500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369558016500000_64,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369558016500000_64.wav,场核心还是场景数据，不不单纯是简单的一个技术维度。,64,1756369558016500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369558016500000_65,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369558016500000_65.wav,有了数据才能使得这个模型在更加契合的场景下，能够提供出一个更具使用效果的可落地的一个结果出来。,65,1756369558016500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369558016500000_66,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369558016500000_66.wav,同时AI的这个技术发展虽然非常快，但是落地的进展和落地的效果还是与他具体的场景业务融合是有非常紧密的一个关系的。,66,1756369558016500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369558016500000_67,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369558016500000_67.wav,并不是说我们用date去查一些课程资料，回答问题就是教育AI了也不是说去用一些AI的工具，AI技术去制作课程，就是智慧课程。,67,1756369558016500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369558016500000_68,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369558016500000_68.wav,所以国家在推动说大模型不能去教育，教师助手也好，智慧课程建设也好，其实更多的是需要把AI的技术和人才培养的这个内涵教育的具体的场景要做深度融合。,68,1756369558016500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369620196500000_69,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369620196500000_69.wav,我们从这个领域里面的头部厂商的动作来看，大家在这个方向上其实都是有共识的。,69,1756369620196500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369620196500000_70,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369620196500000_70.wav,像原本的这种终端厂商，他们也在扩展一些AI的应用。,70,1756369620196500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369620196500000_71,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369620196500000_71.wav,像大模型的这种技术厂商，他们也在扩展。,71,1756369620196500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369620196500000_72,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369620196500000_72.wav,在原原本这个方案的集成的基础上，也在扩展这种终端平台的厂商，也在补足他们的这个终端。,72,1756369620196500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369620196500000_73,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369620196500000_73.wav,所以大家其实未来的大的趋势肯定是要去整体的一个打通的那敬业达是我们经过前几年的不断的布局，已经在终端平台应用数据和模型上去形成了一个完这个体系。,73,1756369620196500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369620196500000_74,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369620196500000_74.wav,并且我们是从教学实验考试的评价上，也已经把这个闭环去给贯通起来了。,74,1756369620196500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369667626500000_75,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369667626500000_75.wav,25年对建业单来说还是力度非常大的一个战略投入年。,75,1756369667626500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369667626500000_76,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369667626500000_76.wav,首先是研发投入上，我们这次在这一部分还是非常坚定的去进行长期的和持续加码的一个投入。,76,1756369667626500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369667626500000_77,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369667626500000_77.wav,研发投入在上半年是研发投入的占比是达到了23.53%，同比去年增长了7.19。,77,1756369667626500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369667626500000_78,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369667626500000_78.wav,主要的方向是教育垂类的大模型智能体的训练和优化，高考教学等场景算法的一些研发，包括国产化的适配和众创的一些落地。,78,1756369667626500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369667626500000_79,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369667626500000_79.wav,像我们的大模型在这个算法的优化下，在同等的算力之下，性能已经较去年提升了一倍。,79,1756369667626500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369667626500000_80,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369667626500000_80.wav,这样的话我们就可以实现更低算力成本下的学校的大模型的一个应用。,80,1756369667626500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369667626500000_81,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369667626500000_81.wav,这个无论是对用户建设，还是对公司的销售，都会有更好的一个价格的优势。,81,1756369667626500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369724036500000_82,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369724036500000_82.wav,在准确度和科学度上，今年也获得了很大的一个提升。,82,1756369724036500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369724036500000_83,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369724036500000_83.wav,以学情分析这个场景来举例，我们面对像阶梯教室或者是有遮挡场景的这种情况之下去做学情分析。,83,1756369724036500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369724036500000_84,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369724036500000_84.wav,准确度已经有过往的95%，现在能做到了98%以上了。,84,1756369724036500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369743266500000_85,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369743266500000_85.wav,在这个应用的效果，今年在用户这一方获得了非常高度的一个认可。,85,1756369743266500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369743266500000_86,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369743266500000_86.wav,像教学质量诊断的这种场景，就是除了在课堂的诊断之外，还扩充了课程的专业的教师的诊断。,86,1756369743266500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369743266500000_87,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369743266500000_87.wav,并且我们与几所的这种典型的用户共同去规划使用训练数据，然后也共同设计了相应的诊断评价它的这个指标体系。,87,1756369743266500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369743266500000_88,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369743266500000_88.wav,包括像与北交大、北京直，还有像八十中。,88,1756369743266500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369743266500000_89,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369743266500000_89.wav,这样的话我们就已经共同就形成了像面向本科学校、高职学校、初高中学校的这种诊断指标体系。,89,1756369743266500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369781916500000_90,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369781916500000_90.wav,这相较市面上的同类的企业的服务，我们的指标更为全面，更为符合学校的这场景。,90,1756369781916500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369781916500000_91,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369781916500000_91.wav,拿一个简单的常态课堂评价来说，他的观察点就都有上百个。,91,1756369781916500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369781916500000_92,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369781916500000_92.wav,而且这些评价的体系，评价的指标是学校用户更为在意和更为关注的他们认可的。,92,1756369781916500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369781916500000_93,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369781916500000_93.wav,而基于什么一些视频、音频或内容与指标对应关系，能对结果质量评价的结果有一个更为准确的反馈关系。,93,1756369781916500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369781916500000_94,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369781916500000_94.wav,这其实是在整个评价体系里边，AI大模型结合场景落地以及它的效果体现的很重要的核心要素。,94,1756369781916500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369822706500000_95,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369822706500000_95.wav,在这个方面，我们现在基本是从高校、高职以及初高中这样都已经形成了比较，应该算是市面上相较于其他的企业来说非常领先的一个优势了。,95,1756369822706500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369822706500000_96,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369822706500000_96.wav,像我们通过AIGC做课堂质量诊断，现在课堂的诊断报告里面90%都已经可以去人工化，就是自动AI的自动的生成了我们为学校做的这种教教情学情的运行管理的相应的分析。,96,1756369822706500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369822706500000_97,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369822706500000_97.wav,像北京的北航就叫他们北航每一天都会去使用我们的产品，去自动去出具校风和学风的分析，所以以此可以看出相应的产品的自动化以及精准度的实验使用的效果，获得了用户的认可。,97,1756369822706500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369875146500000_98,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369875146500000_98.wav,沿着大模型这个方向，其实我们是要打造AI加教育垂类大模型的最优势的企业了。,98,1756369875146500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369875146500000_99,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369875146500000_99.wav,报告期内对今年7月份，我们的星空教育大模型也通过了国家网信办生成式的人工服务的备案。,99,1756369875146500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369875146500000_100,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369875146500000_100.wav,现在就是监控教育大模型已经获得了基座的人工服务生成的备案，还有多项的深度合成算法的备案制。,100,1756369875146500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369875146500000_101,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369875146500000_101.wav,这个在行业教育行业内是属于率先去实现的那我们既有了基座模型，也有了深度合成算法，还有了多项的大模型的应用，完整去去实现教育AI服务体系。,101,1756369875146500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369875146500000_102,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369875146500000_102.wav,记得上市公司我们是率先走到这一步的，它也是我们传导到产品端，传导到市场端的一个优势。,102,1756369875146500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369923746500000_103,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369923746500000_103.wav,接下来，其实我们还在深入的推进大模型的训练和迭代。,103,1756369923746500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369923746500000_104,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369923746500000_104.wav,目前我们在推动星空教育大模型2.0的这个版本的继续优化，继续研发。,104,1756369923746500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369923746500000_105,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369923746500000_105.wav,从继续优化算法，要把我们的数据参数扩大到60倍以上。,105,1756369923746500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369923746500000_106,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369923746500000_106.wav,这样同时要在更少的算基础上去实现一个更好的效果。,106,1756369923746500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369923746500000_107,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369923746500000_107.wav,这样去解决学校用户算力投入过大，或者是资金成本的一些个问题。,107,1756369923746500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369923746500000_108,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369923746500000_108.wav,第二在多模态的这个方式方向上也在继续的扩展。,108,1756369923746500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369923746500000_109,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369923746500000_109.wav,星空大模型1.0的多模态主要还是从数据输入端，就是我们输入多模态的数据到2.0的时候，我们就要实现多模态的内容的输出了。,109,1756369923746500000
f2e346df4c1c4cedb3da6a4327ffa72b_1756369923746500000_110,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/f2e346df4c1c4cedb3da6a4327ffa72b_1756369923746500000_110.wav,2.0我们还也要在端侧大模型，像教室级别或者具体场景的一些级别的实验大模型这个方向上去做更多的内容的输出和产品的一个输出。,110,1756369923746500000
